#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
77.594400000000	-0.10243646606420
77.616000000000	-0.10315238404091
77.637600000000	-0.10387069580029
77.659200000000	-0.10459139772431
77.680800000000	-0.10531448618586
77.702400000000	-0.10603995754884
77.724000000000	-0.10676780816819
77.745600000000	-0.10749803438995
77.767200000000	-0.10823063255128
77.788800000000	-0.10896559898053
77.810400000000	-0.10970292999726
77.832000000000	-0.11044262191233
77.853600000000	-0.11118467102790
77.875200000000	-0.11192907363749
77.896800000000	-0.11267582602604
77.918400000000	-0.11342492446993
77.940000000000	-0.11417636523707
77.961600000000	-0.11493014458689
77.983200000000	-0.11568625877043
78.004800000000	-0.11644470403037
78.026400000000	-0.11720547660107
78.048000000000	-0.11796857270864
78.069600000000	-0.11873398857095
78.091200000000	-0.11950172039770
78.112800000000	-0.12027176439048
78.134400000000	-0.12104411674278
78.156000000000	-0.12181877364007
78.177600000000	-0.12259573125984
78.199200000000	-0.12337498577161
78.220800000000	-0.12415653333703
78.242400000000	-0.12494037010991
78.264000000000	-0.12572649223625
78.285600000000	-0.12651489585429
78.307200000000	-0.12730557709458
78.328800000000	-0.12809853208000
78.350400000000	-0.12889375692583
78.372000000000	-0.12969124773977
78.393600000000	-0.13049100062203
78.415200000000	-0.13129301166532
78.436800000000	-0.13209727695495
78.458400000000	-0.13290379256884
78.480000000000	-0.13371255457759
78.501600000000	-0.13452355904452
78.523200000000	-0.13533680202571
78.544800000000	-0.13615227957007
78.566400000000	-0.13696998771935
78.588000000000	-0.13778992250823
78.609600000000	-0.13861207996433
78.631200000000	-0.13943645610829
78.652800000000	-0.14026304695378
78.674400000000	-0.14109184850760
78.696000000000	-0.14192285676968
78.717600000000	-0.14275606773313
78.739200000000	-0.14359147738433
78.760800000000	-0.14442908170293
78.782400000000	-0.14526887666194
78.804000000000	-0.14611085822774
78.825600000000	-0.14695502236013
78.847200000000	-0.14780136501242
78.868800000000	-0.14864988213144
78.890400000000	-0.14950056965759
78.912000000000	-0.15035342352489
78.933600000000	-0.15120843966105
78.955200000000	-0.15206561398749
78.976800000000	-0.15292494241941
78.998400000000	-0.15378642086579
79.020000000000	-0.15465004522954
79.041600000000	-0.15551581140741
79.063200000000	-0.15638371529017
79.084800000000	-0.15725375276256
79.106400000000	-0.15812591970340
79.128000000000	-0.15900021198559
79.149600000000	-0.15987662547621
79.171200000000	-0.16075515603652
79.192800000000	-0.16163579952204
79.214400000000	-0.16251855178259
79.236000000000	-0.16340340866232
79.257600000000	-0.16429036599979
79.279200000000	-0.16517941962798
79.300800000000	-0.16607056537438
79.322400000000	-0.16696379906101
79.344000000000	-0.16785911650447
79.365600000000	-0.16875651351599
79.387200000000	-0.16965598590151
79.408800000000	-0.17055752946167
79.430400000000	-0.17146113999188
79.452000000000	-0.17236681328242
79.473600000000	-0.17327454511840
79.495200000000	-0.17418433127988
79.516800000000	-0.17509616754186
79.538400000000	-0.17601004967440
79.560000000000	-0.17692597344259
79.581600000000	-0.17784393460666
